,US EPSI,US EPSI 16wk MA,EuroZone EPSI,EuroZone EPSI 16wk MA,Germany EPSI,Germany EPSI 16wk MA,Italy EPSI,Italy EPSI 16wk MA,Spain EPSI,Spain EPSI 16wk MA,France EPSI,France EPSI 16wk MA,EURUSD Curncy WklyClose,USDCNY Curncy WklyClose,USFS011 Curncy WklyClose,EUSA0101 Curncy WklyClose,SX5E Index WklyClose,SPX Index WklyClose,USGG10YR Index WklyClose,GDBR10 Index WklyClose
2014-10-11,-9.59144,-10.084758125,-18.30998,-17.51359312499995,-15.73622,-11.896758125000005,-10.40265,-7.556973749999997,-3.01322,-3.551412499999947,-43.83986,-42.78852125000007,1.2628,6.131,1.0841,0.2421,2991.5,1906.13,2.2804,0.887
2014-10-18,-9.45508,-9.990400000000001,-19.43498,-17.68309812499995,-16.73622,-12.501518750000006,-11.40265,-8.054346874999997,-2.67988,-3.360439999999947,-41.83986,-42.76179250000008,1.2761,6.1252,0.9616,0.2598,2962.24,1886.76,2.1936,0.859
2014-10-25,-9.09508,-9.876951250000001,-18.76831,-17.79874124999995,-16.37258,-13.031468750000005,-11.40265,-8.563083124999997,-2.27988,-3.206967499999947,-42.26843,-42.793099375000075,1.2671,6.1165,0.982,0.2742,3030.37,1964.58,2.2685,0.892
2014-11-01,-8.97508,-9.767031875,-18.11831,-17.87375937499995,-16.60788,-13.521437500000005,-11.84709,-8.974596874999998,-1.94655,-3.053494999999947,-43.01843,-42.840031250000074,1.2525,6.113,1.0942,0.2408,3113.32,2018.05,2.3353,0.841
2014-11-08,-9.04485,-9.644316250000001,-19.03498,-17.95051374999995,-16.98288,-13.909843750000004,-11.84709,-9.386110624999999,-2.27988,-2.920855624999947,-42.14343,-42.83227562500007,1.2455,6.1224,1.1085,0.234,3064.92,2031.92,2.2976,0.817
2014-11-15,-8.52761,-9.480939375000002,-17.80421,-18.01631687499995,-16.42732,-14.267693750000005,-11.84709,-9.693458125,-2.27988,-2.8132162499999467,-42.14343,-42.81559187500007,1.2525,6.13,1.1211,0.2379,3059.99,2039.82,2.3204,0.785
2014-11-22,-8.33713,-9.304710625000002,-17.62563,-18.099083749999952,-16.42732,-14.612386250000005,-11.84709,-10.012169375,-2.27988,-2.7402993749999465,-42.14343,-42.79890812500007,1.2391,6.1248,1.0999,0.2375,3194.22,2063.5,2.3099,0.77
2014-11-29,-9.0106,-9.214555625000003,-17.47563,-18.142870624999954,-15.79096,-14.854806250000006,-11.84709,-10.275325,-2.36322,-2.6100912499999462,-40.97676,-42.73014062500007,1.2452,6.145,1.0619,0.2345,3250.93,2067.56,2.164,0.7
2014-12-06,-8.41536,-9.050739375000003,-18.06184,-18.153442499999954,-15.54096,-14.995062500000007,-11.62487,-10.524591875,-2.02988,-2.521549374999946,-41.64343,-42.61970687500006,1.2283,6.1523,1.3119,0.25,3277.38,2075.37,2.3065,0.78
2014-12-13,-7.98679,-8.915693125000004,-17.86184,-18.118619999999957,-15.76318,-15.174207500000007,-12.62487,-10.83635875,-2.02988,-2.433007499999946,-41.3101,-42.48844000000007,1.2462,6.1884,1.1736,0.23,3067.32,2002.33,2.0817,0.624
2014-12-20,-8.04801,-8.821973125000005,-17.04703,-18.054746874999957,-15.34213,-15.299259375000009,-11.62487,-11.05621375,-3.02988,-2.4132156249999457,-41.3101,-42.388423125000074,1.2229,6.2211,1.3231,0.2121,3141.28,2070.65,2.1618,0.592
2015-01-03,-8.64958,-8.739847500000007,-15.54703,-17.83403187499996,-13.34213,-15.333454375000011,-11.48201,-11.299494999999999,-1.62988,-2.1611318749999455,-42.47676,-42.250888125000074,1.2002,6.2077,1.3401,0.1775,3139.44,2058.2,2.1105,0.498
2015-01-10,-8.9353,-8.750724375000008,-15.40417,-17.697558124999958,-13.34213,-15.350551875000013,-12.23201,-11.432296249999998,-1.96322,-2.1371737499999455,-41.90534,-42.16724000000008,1.1842,6.2087,1.1817,0.1735,3042.9,2044.81,1.9449,0.492
2015-01-17,-8.90966,-8.752645625000008,-15.10417,-17.49719499999996,-13.84213,-15.348899375000014,-12.23201,-11.580722499999998,-0.96322,-2.1132156249999454,-42.10534,-42.10570750000007,1.1567,6.2078,1.0558,0.1156,3202.24,2019.42,1.8368,0.454
2015-01-24,-8.90966,-8.73944625000001,-14.52352,-17.26054124999996,-12.96713,-15.285206250000016,-12.98201,-11.804432499999999,-1.96322,-2.1100906249999456,-42.37806,-42.06122000000007,1.1204,6.2287,1.0973,0.1047,3382.55,2051.82,1.7968,0.362
2015-01-31,-9.13188,-8.710723750000009,-13.57352,-16.96451249999996,-12.0338,-15.053805000000015,-12.31534,-11.923975624999999,-0.7814,-1.9706018749999454,-41.37806,-41.90735750000007,1.1291,6.2506,0.9967,0.164,3351.44,1994.99,1.6407,0.302
2015-02-07,-9.39188,-8.706773750000007,-13.14495,-16.57138562499996,-11.65284,-14.736093750000014,-11.31534,-11.918518749999999,0.6186,-1.7644468749999453,-42.82251,-41.96877312500006,1.1316,6.2446,1.3194,0.1507,3398.16,2055.47,1.9567,0.375
2015-02-14,-9.71446,-8.745485000000008,-13.24495,-16.22617562499996,-11.05284,-14.403610000000015,-9.60106,-11.805919374999998,2.6186,-1.4582918749999454,-42.48917,-41.98256937500006,1.1394,6.2405,1.3251,0.1364,3447.59,2096.99,2.0504,0.342
2015-02-21,-10.28589,-8.827410625000008,-12.67352,-15.88587624999996,-10.36534,-14.013451250000015,-8.10106,-11.571792499999997,2.6186,-1.1729699999999454,-41.48917,-41.88699062500006,1.1381,6.2562,1.347,0.1381,3490.53,2110.3,2.1117,0.367
2015-02-28,-10.70589,-8.931225625000009,-12.28891,-15.46424687499996,-11.16534,-13.649855000000015,-6.76772,-11.254331874999997,2.1186,-0.8980649999999454,-41.23917,-41.83047437500006,1.1196,6.2694,1.2687,0.0993,3599.0,2104.5,1.993,0.328
2015-03-07,-10.70589,-9.067368125000009,-11.82224,-15.090373749999959,-10.95106,-13.307588750000015,-6.58591,-10.925508124999997,1.6186,-0.6544099999999453,-41.83917,-41.81145812500006,1.0844,6.2631,1.4132,0.1243,3617.62,2071.26,2.2414,0.393
2015-03-14,-11.50589,-9.265415625000008,-11.82224,-14.727661874999958,-11.11772,-12.975738750000014,-7.58591,-10.659184374999997,0.4186,-0.4857549999999453,-42.26775,-41.81922812500006,1.0496,6.2589,1.3375,0.0942,3656.21,2053.4,2.114,0.257
2015-03-21,-11.92449,-9.447533750000007,-11.60002,-14.360436249999958,-10.78439,-12.662828125000013,-7.58591,-10.392860624999997,-0.5814,-0.37439124999994533,-42.26775,-41.89991500000006,1.0821,6.2046,1.2119,0.0956,3726.07,2108.1,1.9303,0.184
2015-03-28,-11.74501,-9.655636875000008,-10.8778,-13.91143374999996,-9.59689,-12.291323750000013,-8.58591,-10.202925624999999,-2.5814,-0.40886124999994533,-42.38539,-41.94628750000006,1.0889,6.2157,1.2036,0.0986,3679.03,2061.02,1.9615,0.207
2015-04-11,-11.65042,-10.123351250000006,-10.9528,-13.075291874999959,-9.07924,-11.489500000000012,-7.08591,-9.666805625000002,-2.77188,-0.5105393749999453,-42.68539,-42.09944875000006,1.0604,6.2087,1.1717,0.0715,3816.76,2102.06,1.9473,0.155
2015-04-18,-11.88571,-10.369963750000005,-10.61946,-12.736068749999959,-9.07924,-11.223069375000012,-6.58591,-9.351870625000004,-2.77188,-0.6194143749999452,-42.18539,-42.143738125000056,1.0806,6.1979,1.0916,0.0709,3674.05,2081.18,1.8653,0.078
2015-04-25,-12.05963,-10.583091875000004,-11.30368,-12.470859374999957,-9.37924,-10.975388750000013,-6.58591,-9.045864375000004,-3.77188,-0.7532893749999452,-42.45812,-42.142573125000055,1.0873,6.1948,1.0942,0.0708,3713.96,2117.69,1.9086,0.155
2015-05-09,-12.43652,-11.030570625000003,-11.22748,-11.997285624999957,-10.24288,-10.534005000000015,-5.69954,-8.307430625000006,-2.17188,-0.9106218749999452,-41.82176,-42.15939812500006,1.1199,6.2093,1.2236,0.1245,3649.48,2116.1,2.1478,0.547
2015-05-16,-12.87402,-11.278343125000003,-11.22748,-11.791283124999959,-10.79844,-10.398461875000015,-3.98526,-7.745133750000006,-3.17188,-0.9861631249999452,-40.93287,-42.06907375000006,1.1451,6.2065,1.1676,0.1534,3573.07,2122.73,2.1424,0.624
2015-05-23,-12.79069,-11.507018750000004,-11.40606,-11.655816874999958,-11.39103,-10.358288750000014,-3.73526,-7.2088787500000056,-3.17188,-1.135568124999945,-40.73287,-42.02874937500006,1.1013,6.1974,1.2676,0.148,3679.14,2126.06,2.2092,0.604
2015-05-30,-12.92705,-11.727966875000003,-10.78106,-11.508073749999959,-11.64103,-10.357550625000014,-4.06859,-6.755956875000005,-3.4446,-1.389518124999945,-41.39953,-41.939813125000065,1.0986,6.1976,1.2225,0.1324,3570.78,2107.39,2.1214,0.487
2015-06-06,-12.56705,-11.906253750000003,-10.62197,-11.34413749999996,-11.9327,-10.412541875000015,-3.46859,-6.372677500000005,-3.6446,-1.7809681249999452,-40.23287,-41.79879437500007,1.1114,6.2028,1.3948,0.1854,3510.01,2092.83,2.4076,0.844
2015-06-13,-12.08318,-12.018584375000003,-10.62197,-11.21591562499996,-10.9327,-10.448001875000015,-4.46859,-6.1456481250000055,-3.6446,-2.172418124999945,-40.09001,-41.711346875000075,1.1266,6.2084,1.4303,0.2222,3502.77,2094.11,2.3918,0.834
2015-06-20,-11.79152,-12.086436250000002,-10.89974,-11.129092499999961,-11.37714,-10.461239375000016,-4.46859,-6.001952500000006,-2.6446,-2.470118124999945,-40.09001,-41.63952437500008,1.1352,6.2094,1.261,0.2062,3455.8,2109.99,2.2577,0.752
2015-06-27,-11.76713,-12.152763750000002,-10.28863,-11.033241874999963,-10.87714,-10.456619375000015,-3.59359,-5.8149325000000065,-1.6446,-2.6740681249999447,-39.61942,-41.50079000000008,1.1167,6.2094,1.361,0.1986,3621.37,2101.49,2.4726,0.922
2015-07-11,-11.83764,-12.157653125000003,-11.28863,-10.917929374999964,-11.94597,-10.556945000000015,-3.51667,-5.306277500000007,-3.17794,-3.0611356249999444,-40.28014,-41.22890125000008,1.1162,6.2094,1.2894,0.2046,3528.81,2076.62,2.3972,0.898
2015-07-18,-11.70038,-12.154863750000002,-11.74318,-10.972015624999964,-11.94597,-10.703762500000014,-3.51667,-4.989450000000008,-3.17794,-3.0984193749999442,-40.28014,-41.097323125000074,1.083,6.2095,1.3268,0.1512,3670.34,2126.64,2.3469,0.788
2015-07-25,-11.70038,-12.144399375000003,-12.87651,-11.115684999999964,-12.86904,-10.933271875000015,-3.76667,-4.688247500000008,-2.37794,-3.0023699999999445,-40.73468,-40.99415375000007,1.0984,6.2095,1.3176,0.1431,3600.0,2079.65,2.2624,0.691
2015-08-01,-11.70038,-12.147521875000002,-12.72651,-11.226541874999963,-12.63375,-11.155428750000015,-4.58485,-4.531931250000008,-2.07794,-2.958998749999944,-41.48468,-40.919109375000076,1.0984,6.2097,1.2505,0.1342,3600.69,2103.84,2.1801,0.644
2015-08-08,-11.92487,-12.149969375000003,-12.10746,-11.319541874999963,-12.08829,-11.343494375000015,-4.83485,-4.422490000000009,-1.37794,-2.871877499999944,-41.39377,-40.86963312500008,1.0967,6.2097,1.3525,0.1267,3637.8,2077.57,2.1623,0.661
2015-08-15,-11.92487,-12.141546875000003,-11.87217,-11.355072499999963,-12.08829,-11.512810000000014,-4.54914,-4.295191875000008,-1.37794,-2.722256249999944,-42.06044,-40.844778125000076,1.1109,6.3912,1.3287,0.1243,3491.03,2091.54,2.1977,0.66
2015-08-22,-12.18803,-12.117792500000004,-11.66164,-11.352444999999964,-11.85752,-11.636452500000013,-4.54914,-4.145166875000008,-1.37794,-2.603884999999944,-43.06044,-40.882423125000074,1.1386,6.3889,1.1747,0.1158,3247.26,1970.89,2.0365,0.564
2015-08-29,-11.89914,-12.084206250000003,-11.66164,-11.379579999999965,-11.96279,-11.743946875000013,-4.54914,-4.073266875000008,-1.07794,-2.535513749999944,-42.22711,-40.90775750000007,1.1185,6.3896,1.2165,0.1413,3286.59,1988.87,2.1806,0.742
2015-09-05,-11.93688,-12.025635000000003,-11.61036,-11.403509999999965,-11.79612,-11.806301875000013,-4.29914,-4.092884375000008,-1.47794,-2.4296424999999435,-42.89377,-41.030313750000076,1.1149,6.3559,1.1312,0.1159,3180.25,1921.22,2.1244,0.668
2015-09-12,-12.14521,-11.985292500000002,-11.61036,-11.416278749999966,-12.01834,-11.845508750000013,-4.29914,-4.1281268750000075,-2.1446,-2.3654374999999432,-44.06044,-41.23828687500007,1.1338,6.3749,1.151,0.1088,3187.94,1961.05,2.1883,0.653
2015-09-19,-12.18521,-11.938927500000002,-12.03893,-11.494895624999966,-12.01834,-11.869090625000013,-3.29914,-4.080036250000007,-3.1446,-2.346687499999943,-44.06044,-41.40459375000007,1.1298,6.3643,1.1075,0.0839,3157.3,1958.03,2.1336,0.663
2015-09-26,-12.18521,-11.915062500000003,-13.03893,-11.645955624999965,-12.62945,-11.912637500000011,-2.54914,-4.022570625000006,-1.1446,-2.190437499999943,-43.4722,-41.60705187500007,1.1195,6.3745,1.0844,0.0986,3113.16,1931.34,2.1623,0.649
2015-10-10,-12.79486,-11.996209375000003,-13.53057,-11.977746874999966,-14.57063,-12.28077750000001,-2.60042,-3.747382500000007,-2.43551,-2.0268012499999433,-42.4722,-41.96732562500007,1.1358,6.3452,1.0441,0.0916,3250.31,2014.89,2.0881,0.615
2015-10-17,-12.61304,-12.049078750000003,-14.17343,-12.220546874999965,-15.57063,-12.57412062500001,-2.60042,-3.685309375000007,-2.43551,-2.0762331249999435,-41.9722,-42.114374375000075,1.1348,6.3538,0.9904,0.0509,3264.93,2033.11,2.0334,0.548
2015-10-24,-12.21304,-12.082958125000003,-13.97343,-12.450846874999964,-15.40396,-12.81428375000001,-4.10042,-3.7217937500000073,-0.43551,-1.9048312499999436,-41.15402,-42.19242937500008,1.1018,6.3506,1.0309,-0.0106,3425.81,2075.15,2.0866,0.512
2015-10-31,-12.97971,-12.154337500000004,-13.77343,-12.606146874999963,-15.07063,-13.00957500000001,-3.28224,-3.7071418750000076,-0.25369,-1.7220656249999435,-41.65402,-42.27829687500009,1.1006,6.3174,1.1436,-0.0101,3418.23,2079.36,2.1421,0.517
2015-11-07,-12.6004,-12.210588750000005,-13.77343,-12.733037499999963,-17.07063,-13.329866250000011,-2.28224,-3.629990000000008,-0.85369,-1.5767999999999436,-42.65402,-42.426664375000094,1.0741,6.3535,1.328,0.0191,3468.21,2099.2,2.3252,0.693
2015-11-14,-12.22109,-12.243133125000005,-13.77343,-12.789094999999962,-16.87063,-13.57996562500001,-2.28224,-3.537213125000008,-0.85369,-1.4815343749999437,-42.74493,-42.55230500000009,1.0773,6.3737,1.2605,-0.0831,3360.65,2023.04,2.2658,0.558
2015-11-21,-11.90859,-12.256146250000006,-13.52343,-12.838902499999962,-16.87063,-13.844770625000011,-2.28224,-3.393300000000008,-0.85369,-1.4050187499999436,-42.74493,-42.631070625000085,1.0646,6.3846,1.2759,-0.135,3452.45,2089.17,2.2623,0.479
2015-11-28,-12.22774,-12.275075625000007,-12.41816,-12.858321249999962,-16.33217,-14.11001312500001,-2.15724,-3.225949375000008,-0.99655,-1.3811818749999436,-42.6735,-42.71105375000008,1.0593,6.3944,1.2937,-0.1334,3488.99,2090.11,2.2201,0.46
2015-12-05,-12.30321,-12.298721875000007,-12.65346,-12.907151874999961,-16.06901,-14.35880812500001,-1.71279,-3.0486775000000077,-0.06322,-1.2990118749999437,-43.9235,-42.827495000000084,1.0881,6.4027,1.3544,-0.0153,3330.75,2091.69,2.2693,0.678
2015-12-12,-12.36035,-12.309491875000008,-12.65346,-12.96914062499996,-16.18012,-14.62897062500001,-1.37946,-2.8505725000000077,-0.06322,-1.216841874999944,-44.9235,-42.943936250000085,1.0986,6.4552,1.2668,-0.0794,3203.21,2012.37,2.127,0.54
2015-12-19,-12.5649,-12.351101875000008,-12.68917,-13.03336124999996,-16.18012,-14.892553750000008,-2.37946,-2.7149675000000077,-0.56322,-1.1846718749999439,-45.10532,-43.12382437500008,1.0868,6.4811,1.3906,-0.0455,3260.72,2005.55,2.204,0.548
2016-01-09,-12.63388,-12.415550625000009,-12.21695,-13.116838749999957,-15.67206,-15.62377250000001,-0.79612,-2.224818750000008,-2.11877,-1.089551249999944,-45.79763,-43.43592562500009,1.0922,6.5948,1.2491,-0.0669,3033.47,1922.03,2.1156,0.514
2016-01-16,-12.74199,-12.450349375000007,-13.41695,-13.140464999999956,-15.67206,-15.813935625000012,-1.29612,-2.146505000000008,-2.11877,-1.150436874999944,-44.39763,-43.49376500000009,1.0916,6.5849,1.0886,-0.0864,2952.48,1880.33,2.0347,0.54
2016-01-23,-12.56552,-12.462057500000007,-13.6357,-13.161458749999955,-15.98785,-15.961335625000013,-1.29612,-2.106653125000008,-2.11877,-1.205640624999944,-44.30672,-43.54592250000009,1.0796,6.5788,1.127,-0.1553,3023.21,1906.9,2.0519,0.484
2016-01-30,-12.5043,-12.443897500000007,-14.8232,-13.242248124999954,-17.21007,-16.126300625000013,-1.51835,-2.0390237500000077,-1.85211,-1.169178124999944,-44.30672,-43.66058000000009,1.0831,6.576,0.9939,-0.1961,3045.09,1940.24,1.9209,0.325
2016-02-06,-12.87685,-12.460385625000006,-14.6632,-13.272858749999953,-17.16245,-16.225789375000012,-2.35168,-2.023477500000008,-1.29655,-1.097993124999944,-44.03399,-43.78944187500009,1.1158,6.5743,0.9279,-0.2254,2879.39,1880.05,1.8357,0.296
2016-02-20,-12.81741,-12.477840625000004,-16.24653,-13.517413124999953,-18.79578,-16.64976687500001,-3.63739,-2.0167350000000077,-1.29655,-1.216986874999944,-45.03399,-44.24318812500009,1.113,6.5223,0.899,-0.1848,2871.05,1917.78,1.7449,0.202
2016-02-27,-12.61741,-12.478903750000004,-16.70487,-13.700628124999954,-18.91117,-16.76480062500001,-4.43739,-2.1514318750000077,-0.43941,-1.1910943749999439,-44.98399,-44.38881125000009,1.0934,6.5404,0.9187,-0.203,2929.16,1948.05,1.7623,0.147
2016-03-05,-12.46848,-12.494365625000004,-16.38908,-13.864106249999955,-18.51117,-16.86733437500001,-4.55504,-2.2934818750000074,-0.53941,-1.1714518749999439,-44.48399,-44.49750250000009,1.1005,6.508,1.0626,-0.1975,3037.35,1999.99,1.8741,0.238
2016-03-12,-12.91292,-12.557136250000003,-14.84362,-13.946618124999954,-17.89578,-16.93140625000001,-4.05504,-2.4042818750000072,-0.96798,-1.1785949999999439,-43.15066,-44.52286062500009,1.1156,6.4945,1.1965,-0.1437,3073.8,2022.19,1.9839,0.271
2016-03-19,-12.89653,-12.598935625000003,-14.04362,-14.048209374999955,-17.89578,-17.029131875000008,-4.05504,-2.522894375000007,0.03202,-1.114309374999944,-43.15066,-44.552683125000094,1.127,6.4716,1.0583,-0.1556,3059.77,2049.58,1.8732,0.212
2016-04-02,-12.72386,-12.673888750000001,-13.93415,-14.228295624999955,-17.07436,-17.18357000000001,-3.40119,-2.764393125000007,-0.07909,-1.109348749999944,-43.15066,-44.3935781250001,1.1391,6.4818,0.9893,-0.1491,2953.28,2072.78,1.7705,0.134
2016-04-09,-12.56761,-12.674058125000002,-14.49665,-14.341263124999955,-17.4273,-17.26151875000001,-4.40119,-2.8907512500000068,0.67091,-1.032215624999944,-43.48399,-44.292245000000094,1.1399,6.4636,0.9493,-0.1731,2911.98,2047.6,1.7167,0.095
2016-04-16,-12.33904,-12.675967500000002,-14.49665,-14.516730624999955,-17.4273,-17.355092500000012,-4.90119,-3.0952343750000066,0.67091,-0.892582499999944,-43.48399,-44.19091187500009,1.1284,6.4755,0.9641,-0.171,3054.34,2080.73,1.7518,0.127
2016-04-23,-13.01551,-12.717180000000003,-14.79295,-14.648216874999955,-17.4273,-17.448666250000013,-3.90119,-3.2372175000000065,0.67091,-0.7529493749999441,-43.08399,-44.06457875000009,1.1222,6.4995,1.1022,-0.1565,3141.12,2091.58,1.8878,0.231
2016-04-30,-13.34884,-12.761865000000002,-14.55295,-14.794216874999956,-17.96063,-17.591701875000012,-3.26483,-3.391511875000006,0.27091,-0.6035943749999441,-42.1749,-43.838158125000085,1.1451,6.478,1.04,-0.1226,3028.21,2065.3,1.8333,0.271
2016-05-07,-13.26374,-12.794474375000004,-14.64818,-14.871168749999956,-18.96063,-17.797237500000012,-2.26483,-3.4520562500000063,0.90727,-0.41446687499994406,-42.1749,-43.69923750000008,1.1404,6.496,0.9898,-0.1495,2936.84,2057.14,1.7789,0.144
2016-05-14,-12.77802,-12.807755625000004,-16.02318,-15.020386249999955,-18.31357,-17.94259500000001,-2.04261,-3.498711875000006,0.90727,-0.22533937499994403,-42.9749,-43.61599875000008,1.1309,6.532,1.0088,-0.1645,2956.63,2046.61,1.7001,0.124
2016-05-21,-12.72539,-12.821573750000004,-15.84137,-15.084021874999955,-18.31357,-18.011563750000015,-2.04261,-3.531478125000006,0.90727,-0.05287812499994403,-42.9749,-43.53276000000008,1.1224,6.549,1.166,-0.1475,2962.16,2052.32,1.8384,0.165
2016-05-28,-12.65642,-12.807796875000005,-16.4296,-15.194421874999955,-17.68394,-18.044156875000017,-3.16761,-3.5824737500000055,0.90727,0.08486062500005598,-42.20567,-43.418490000000084,1.1115,6.5655,1.2286,-0.1619,3078.48,2099.06,1.851,0.138
2016-06-04,-13.00563,-12.829735000000005,-16.40396,-15.256344374999957,-17.39823,-17.977643125000018,-3.61205,-3.5808900000000055,1.15727,0.238224375000056,-42.20567,-43.24172000000008,1.1367,6.5492,1.0525,-0.1774,2997.55,2099.13,1.7004,0.068
2016-06-18,-13.5128,-12.932183125000005,-15.42896,-15.163001874999958,-17.28058,-17.78103125000002,-2.94539,-3.444390000000006,1.15727,0.5538806250000561,-42.45567,-42.922555000000074,1.1277,6.587,0.9432,-0.2152,2849.17,2071.22,1.6078,0.019
2016-06-25,-13.9128,-13.022453125000006,-15.27107,-15.093126249999957,-16.56629,-17.65947625000002,-2.94539,-3.3437868750000064,0.15727,0.5974231250000561,-43.16996,-42.840428125000074,1.1117,6.6218,0.842,-0.1865,2776.09,2037.41,1.5599,-0.047
2016-07-02,-13.62708,-13.067088125000005,-14.72561,-15.085750624999957,-16.19129,-17.552945625000017,-2.33,-3.2359718750000064,-0.12844,0.6498943750000562,-42.83662,-42.820800625000075,1.1136,6.6597,0.8223,-0.2409,2883.06,2102.95,1.4441,-0.126
2016-07-09,-13.48003,-13.103556875000004,-14.16311,-15.093218749999956,-16.54424,-17.468474375000017,-1.33,-3.0656568750000064,0.37156,0.6711156250000563,-42.16996,-42.75950687500007,1.1051,6.6908,0.8175,-0.2897,2838.01,2129.9,1.3579,-0.189
2016-07-16,-13.06142,-13.098711250000004,-14.66311,-15.118778749999956,-16.54424,-17.399628125000017,-1.83,-2.9578418750000064,0.37156,0.6923368750000564,-42.16996,-42.698213125000066,1.1035,6.6935,0.9622,-0.2224,2958.65,2161.74,1.5509,0.006
2016-07-23,-12.82613,-13.105103125000005,-15.36682,-15.208320624999956,-16.73174,-17.378214375000017,-2.33,-2.8908925000000063,0.37156,0.7205025000000564,-41.26087,-42.58010125000006,1.0977,6.6795,1.0562,-0.2289,2972.23,2175.03,1.5663,-0.03
2016-07-30,-12.60391,-13.107371875000005,-15.04682,-15.242706249999959,-16.56507,-17.324325000000016,-2.60273,-2.7784887500000064,0.97156,0.7392931250000565,-41.56087,-42.45990625000007,1.1174,6.635,0.9332,-0.2331,2990.76,2173.6,1.4531,-0.119
2016-08-06,-12.70194,-13.130053125000005,-14.09443,-15.217567499999959,-16.45396,-17.263491250000015,-3.10273,-2.6660850000000065,0.15338,0.7069475000000566,-40.83359,-42.29425625000007,1.1086,6.6603,1.0622,-0.2274,2973.71,2182.87,1.5885,-0.067
2016-08-13,-12.92069,-13.124126875000005,-14.09443,-15.173909999999958,-16.06934,-17.178618750000016,-4.24559,-2.6876100000000065,0.15338,0.6746018750000566,-41.43359,-42.19110625000007,1.1162,6.6362,1.0253,-0.2299,3044.94,2184.05,1.5135,-0.108
2016-08-20,-13.21017,-13.115460000000006,-13.1611,-15.086919374999958,-16.06934,-17.060413125000018,-4.24559,-2.7489075000000067,0.15338,0.6672562500000566,-39.43359,-42.01977437500007,1.1325,6.6532,1.0729,-0.2024,2968.2,2183.87,1.5781,-0.032
2016-08-27,-12.87683,-13.091278125000006,-13.49443,-15.014809999999958,-16.59108,-16.912316250000018,-4.24559,-2.872705000000007,-0.09662,0.6045131250000566,-39.43359,-41.84844250000007,1.1198,6.6695,1.1421,-0.1929,3010.36,2169.04,1.6296,-0.072
2016-09-03,-13.19887,-13.117581250000006,-14.10313,-14.894806874999958,-17.01965,-16.83144625000002,-4.35085,-3.016970000000007,-0.47162,0.5183325000000566,-39.83359,-41.65211062500006,1.1156,6.6805,1.1142,-0.2412,3079.74,2179.98,1.6024,-0.043
2016-09-10,-13.44887,-13.162798750000006,-13.8948,-14.773146249999957,-17.74188,-16.79571562500002,-4.35085,-3.1612350000000067,-0.47162,0.4321518750000566,-39.25026,-41.41932062500006,1.1233,6.685,1.1239,-0.2086,3053.2,2127.81,1.6749,0.011
2016-09-24,-13.56129,-13.265111250000007,-13.77715,-14.446868749999958,-17.74188,-16.820815000000017,-3.95085,-3.2313625000000075,-0.47162,0.2441656250000566,-38.67883,-41.01418000000007,1.1226,6.6694,1.0848,-0.248,3032.31,2164.69,1.6184,-0.082
2016-10-01,-13.06129,-13.233867500000006,-13.37715,-14.281130624999957,-17.18632,-16.81492375000002,-4.08418,-3.3025368750000075,-0.47162,0.07986000000005658,-38.67883,-40.77812750000007,1.1235,6.6718,1.0777,-0.2367,3002.24,2168.27,1.5944,-0.119
2016-10-15,-13.31828,-13.155706250000005,-12.89937,-14.023411249999958,-15.38834,-16.678592500000022,-3.41752,-3.424053125000007,0.16474,0.018293750000056584,-38.1074,-40.189950625000066,1.0972,6.7283,1.1526,-0.1794,3025.19,2132.98,1.7977,0.058
2016-10-22,-13.44328,-13.144218750000004,-13.16604,-13.92593812499996,-15.38834,-16.62840812500002,-3.41752,-3.4920231250000073,0.16474,0.036617500000056584,-38.1074,-39.89437437500006,1.0884,6.767,1.1354,-0.1798,3077.65,2141.16,1.7347,0.006
2016-10-29,-13.51146,-13.146183125000004,-12.88032,-13.84576374999996,-14.84289,-16.522073750000022,-2.91752,-3.5912431250000076,0.07383,0.01800937500005658,-38.44074,-39.66129812500006,1.0985,6.7789,1.1788,-0.128,3079.24,2126.41,1.8468,0.167
2016-11-05,-13.39671,-13.167138750000005,-12.83685,-13.731622499999961,-14.09289,-16.368864375000022,-3.22521,-3.6784437500000076,-0.00309,-0.005406249999943418,-39.44074,-39.49072187500006,1.1141,6.7565,1.1039,-0.1197,2954.53,2085.18,1.7745,0.135
2016-11-12,-12.66337,-13.156966250000005,-13.26542,-13.600284999999962,-14.40539,-16.223467500000023,-3.22521,-3.7343943750000075,-2.00309,-0.1538218749999434,-39.81574,-39.400401250000066,1.0855,6.812,1.311,-0.0902,3030.02,2164.45,2.1501,0.308
2016-11-19,-12.64377,-13.159457500000004,-13.0915,-13.478077499999962,-14.67811,-16.105532500000024,-2.51092,-3.7286562500000073,-2.00309,-0.3397374999999434,-39.81574,-39.291330625000064,1.0588,6.8865,1.5114,-0.0847,3020.83,2181.9,2.3369,0.272
2016-11-26,-11.75488,-13.100266250000002,-12.0915,-13.352894374999963,-14.85458,-16.005571250000024,-4.01092,-3.785418125000007,-2.40309,-0.49951687499994346,-39.20035,-39.189253125000064,1.0589,6.9188,1.539,-0.1091,3048.38,2213.35,2.3572,0.24
